Bus Stop Name,Bus Stop ID,Service Provider ID,Service Provider Name,Latitude,Longitude,Route ID,Route Name,Updated Date
SK SRI DHANDAYUTHAPANI,1001710,20,Rapid KL,3.176318,101.688001,U1900,Segambut Dalam ~ Lin Ho Jln Lekiu,2/2/2021
SURAU IKWANIAH,1003731,20,Rapid KL,3.184012942,101.6557042,U1900,Segambut Dalam ~ Lin Ho Jln Lekiu,2/2/2021
SURAU IKWANIAH,1003732,20,Rapid KL,3.18399046,101.6558965,U1900,Segambut Dalam ~ Lin Ho Jln Lekiu,2/2/2021
YYCB,1004283,20,Rapid KL,3.18366663,101.6728836,U1900,Segambut Dalam ~ Lin Ho Jln Lekiu,2/2/2021
AGRO BANK (OPP),1000047,20,Rapid KL,3.147136,101.69481,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
BHP,1000294,20,Rapid KL,3.184133761,101.6716604,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
GBH CERAMIC,1000826,20,Rapid KL,3.183381284,101.674413,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
HD TOKYO,1000828,20,Rapid KL,3.181775633,101.6775575,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KEDAI SPARE PART,1001358,20,Rapid KL,3.185427161,101.6692526,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KEDAI TAYAR FALKEN,1004025,20,Rapid KL,3.19976,101.65587,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL1037 KG PASIR SEGAMBUT,1001450,20,Rapid KL,3.194754479,101.665228,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL1038 RUMAH NO 4A,1002945,20,Rapid KL,3.199221,101.662547,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL1039 RUMAH PANJANG,1003000,20,Rapid KL,3.198548,101.661703,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL103 MAYBANK,1006277,20,Rapid KL,3.14694,101.69683,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL1040 KOMERSIAL PUSAT KEPONG,1006040,20,Rapid KL,3.199665,101.655896,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL1041 BHPETROL TMN SRI SEGAMBUT,1000299,20,Rapid KL,3.196974,101.655168,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL1044 TERMINAL SRI SEGAMBUT,1002277,20,Rapid KL,3.19442765,101.6565548,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL1046 BHPETROL TMN SRI SEGAMBUT (OPP),1000298,20,Rapid KL,3.196802,101.654976,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL1049 KOMERSIAL TAMAN BATU,1001086,20,Rapid KL,3.199734291,101.6664677,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL104 LIN HO,1000273,20,Rapid KL,3.147642,101.697527,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL105 LRT MASJID JAMEK,1001810,20,Rapid KL,3.149428687,101.6961895,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL114 DATARAN MERDEKA,1000521,20,Rapid KL,3.149162,101.694376,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL1489 RUMAH PANJANG,1002999,20,Rapid KL,3.198501651,101.6613111,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL1490 RUMAH PANJANG BLOCK 14,1002997,20,Rapid KL,3.199378,101.662404,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL1491 PEKAN KOK DOH,1002375,20,Rapid KL,3.194812825,101.6653973,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL1580 PETRON SENTUL WEST,1002041,20,Rapid KL,3.178511,101.685795,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL1660 PADANG BOLA,1001085,20,Rapid KL,3.200084,101.665292,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL1732 TMN SRI SEGAMBUT,1001187,20,Rapid KL,3.198823523,101.6550292,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL1855 SPG JLN JAMBU GOLOK,1001736,20,Rapid KL,3.198178,101.666296,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL1856 LOT KEDAI KOK DOH (OPP),1001843,20,Rapid KL,3.196854943,101.6657895,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL1857 MADRASAH MANBAUL ULOOM,1004046,20,Rapid KL,3.193393398,101.6657244,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL1858 CHONG SHANG AUTO TRADING,1003208,20,Rapid KL,3.192414,101.666403,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL1859 BENGKEL SERVIS,1001451,20,Rapid KL,3.192462,101.666847,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL1860 PEKAN KOK DOH,1002377,20,Rapid KL,3.190514606,101.6688245,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL1861 SMK SEGAMBUT (OPP),1001126,20,Rapid KL,3.187135,101.668396,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL1862 SK SEGAMBUT,1003649,20,Rapid KL,3.187528992,101.6684635,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL1863 CAR HORSE MOTORS,1001875,20,Rapid KL,3.190266,101.668736,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL1864 BENGKEL SERVIS (OPP),1001407,20,Rapid KL,3.192356776,101.6670993,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL1865 CHONG SHANG AUTO TRADING (OPP),1003207,20,Rapid KL,3.192293,101.666288,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL1866 MADRASAH MANBAUL ULOOM (OPP),1002376,20,Rapid KL,3.193276058,101.6655425,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL1867 LOT KEDAI KOK DOH,1002961,20,Rapid KL,3.196779398,101.6655688,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL1872 KUIL SPG PINTASAN SEGAMBUT (OPP),1001709,20,Rapid KL,3.197914,101.660517,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL1873 TMN SRI SEGAMBUT (TIMUR),1004031,20,Rapid KL,3.199546,101.659215,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL1874 SPG KE JLN 31/31B,1004033,20,Rapid KL,3.197983,101.659931,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL199 KG SRI DELIMA,1000004,20,Rapid KL,3.199079736,101.666604,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL218 PDG PERMAINAN,1002334,20,Rapid KL,3.199849771,101.6633013,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL2249 PERKIM,1002414,20,Rapid KL,3.171593028,101.6933047,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL35 MAJU JUNCTION,1001853,20,Rapid KL,3.159284497,101.6967226,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL36 KOMPLEKS PERTAMA,1001629,20,Rapid KL,3.157889,101.696133,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL37 GLOBE KL,1000875,20,Rapid KL,3.155153653,101.6964078,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL38 COLISEUM,1000502,20,Rapid KL,3.152992873,101.6966014,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL39 MENARA DBKL,1000533,20,Rapid KL,3.153669,101.694597,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL40 MEDAN MARA,1001984,20,Rapid KL,3.157708,101.6945,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL41 WISMA SIME DARBY,1003257,20,Rapid KL,3.162295196,101.6955734,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL42 EDC HOTEL,1002694,20,Rapid KL,3.164906113,101.6960816,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL47 DAMAI HOSPITAL,1002415,20,Rapid KL,3.170419997,101.6941562,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL49 PERKIM/PUSRAWI,1002413,20,Rapid KL,3.171037686,101.6934108,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL50 DAMAI HOSPITAL,1000514,20,Rapid KL,3.169987,101.695148,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL52 KFC,1001418,20,Rapid KL,3.16749133,101.6962471,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL531 MASJID AL FIRDAUS (OPP),1001128,20,Rapid KL,3.188029134,101.6691715,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL533 SRJKC KHAI CHEE,1000293,20,Rapid KL,3.185720997,101.6692637,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL534 TEMPLE SEGAMBUT,1003834,20,Rapid KL,3.183817,101.673496,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL580 RIVERWALK/MAYBANK,1002529,20,Rapid KL,3.180027,101.683066,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL605 PLAZA PENGKALAN,1002532,20,Rapid KL,3.181992,101.68193,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL606 RIVERWALK/KFC,1001414,20,Rapid KL,3.180066,101.683526,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL607 SENTUL WEST,1003170,20,Rapid KL,3.178841,101.686031,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL608 HOTEL TROPICANA,1000949,20,Rapid KL,3.176957,101.687597,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL609 PH 12 BENGKEL BOMBA,1002528,20,Rapid KL,3.174777,101.690071,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL68 MONORAIL CHOWKIT,1003247,20,Rapid KL,3.167932,101.697641,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL69 PASAR CHOW KIT,1000477,20,Rapid KL,3.164907581,101.6983821,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL70 SRI AMAR,1004169,20,Rapid KL,3.162104568,101.6979986,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL71 KOMERSIAL TAR,1002359,20,Rapid KL,3.161247553,101.6976137,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
KL914 TAMAN SEGAMBUT (BARAT),1004132,20,Rapid KL,3.183287288,101.6762587,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
LOT 282,1000827,20,Rapid KL,3.183066155,101.6747323,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
MENARA TKSS,1002017,20,Rapid KL,3.182118864,101.6770173,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
MESRA INN,1002022,20,Rapid KL,3.174173,101.690357,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
PH5 TAN CHONG MOTOR,1002537,20,Rapid KL,3.169198756,101.6957773,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
SK SRI DHANDAYUTHAPANI,1001710,20,Rapid KL,3.176318,101.688001,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
TAMAN LAWA,1000003,20,Rapid KL,3.198542,101.665872,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
TAMAN LAWA,1001084,20,Rapid KL,3.198432646,101.6638017,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
TMN PUSAT KEPONG,1004027,20,Rapid KL,3.199599346,101.6577947,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
YYCB,1004283,20,Rapid KL,3.18366663,101.6728836,U1910,Taman Sri Segambut~Medan Pasar,2/2/2021
AGRO BANK (OPP),1000047,20,Rapid KL,3.147136,101.69481,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
BESI POTONG,1000265,20,Rapid KL,3.240895681,101.7140307,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
DEWAN DATIN ZALEHA (OPP),1000557,20,Rapid KL,3.231048376,101.7124181,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
GALLERIA,1000822,20,Rapid KL,3.185710154,101.7018407,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
GOMBAK LAUNDRY,1000558,20,Rapid KL,3.22155717,101.7131682,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
KEDAI BASIKAL LE RUN,1001255,20,Rapid KL,3.244975858,101.7148284,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
KEDAI BASIKAL LE RUN,1001256,20,Rapid KL,3.244798194,101.7150137,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
KEDAI GUNTING RAMBUT,1001281,20,Rapid KL,3.187843491,101.7037866,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
KEDAI MOTOR SETAPAK,1001330,20,Rapid KL,3.188358217,101.7039314,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
KEDAI TAYAR,1001362,20,Rapid KL,3.1944295,101.7052891,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
KG SG CHINCHIN,1001456,20,Rapid KL,3.242993195,101.7139099,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
KL114 DATARAN MERDEKA,1000521,20,Rapid KL,3.149162,101.694376,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
KL117 BSN LEBUH AMPANG,1000383,20,Rapid KL,3.149245404,101.6973718,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
KL1940 SOGO KL,1003415,20,Rapid KL,3.15677881,101.6953584,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
KL30 AMANAHRAYA,1003683,20,Rapid KL,3.151912601,101.6979981,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
KL31 HENTIAN MUNSHI ABDULLAH,1000823,20,Rapid KL,3.1532583,101.6984843,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
KL32 CAPSQUARE,1002560,20,Rapid KL,3.154652239,101.6983747,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
KL36 KOMPLEKS PERTAMA,1001629,20,Rapid KL,3.157889,101.696133,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
KL37 GLOBE KL,1000875,20,Rapid KL,3.155153653,101.6964078,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
KL38 COLISEUM,1000502,20,Rapid KL,3.152992873,101.6966014,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
KL40 MEDAN MARA,1001984,20,Rapid KL,3.157708,101.6945,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
KL41 WISMA SIME DARBY,1003257,20,Rapid KL,3.162295196,101.6955734,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
KL42 EDC HOTEL,1002694,20,Rapid KL,3.164906113,101.6960816,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
KL53 GRAND SEASONS HOTEL,1000887,20,Rapid KL,3.170167567,101.698242,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
KL55 HKL (BARAT),1000916,20,Rapid KL,3.171525972,101.6989947,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
KL56 HKL (SELATAN),1002216,20,Rapid KL,3.169361045,101.6985454,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
KL59 HKL (OPP),1000915,20,Rapid KL,3.17270166,101.6989462,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
KL668 HOSPITAL TAWAKAL,1003871,20,Rapid KL,3.178185513,101.7000377,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
KL670 TITIWANGSA (BARAT),1003428,20,Rapid KL,3.181696634,101.7014173,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
KL68 MONORAIL CHOWKIT,1003247,20,Rapid KL,3.167932,101.697641,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
KL692 SRJKC CHONG HWA,1000296,20,Rapid KL,3.183538792,101.7022639,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
KL693 TITIWANGSA (BARAT),1003561,20,Rapid KL,3.180051319,101.7011616,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
KL69 PASAR CHOW KIT,1000477,20,Rapid KL,3.164907581,101.6983821,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
KL70 SRI AMAR,1004169,20,Rapid KL,3.162104568,101.6979986,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
KL71 KOMERSIAL TAR,1002359,20,Rapid KL,3.161247553,101.6976137,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
KL894 DIAMOND SQUARE,1003254,20,Rapid KL,3.197006579,101.704281,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
KL895 KG PUAH,1002471,20,Rapid KL,3.199179274,101.7035998,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
KL898 KL TRADERS SQUARE,1001324,20,Rapid KL,3.203366894,101.702223,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
KL899 BATU 4 GOMBAK,1003511,20,Rapid KL,3.205718573,101.7016796,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
KL900 PASAR BESAR GOMBAK,1002260,20,Rapid KL,3.208744144,101.7036936,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
KL903 BATU 5 GOMBAK,1000396,20,Rapid KL,3.213529,101.711619,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
KL904 BATU 5 GOMBAK,1000397,20,Rapid KL,3.213358,101.711984,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
KL913 DIAMOND SQUARE,1000589,20,Rapid KL,3.194449528,101.7055449,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
KLINIK GOMBAK,1001530,20,Rapid KL,3.203428948,101.7024716,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
KLINIK KERAJAAN (OPP),1001548,20,Rapid KL,3.222574543,101.7138616,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
KOLEJ ISLAM,1001592,20,Rapid KL,3.201853534,101.703022,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
KOMUNITI LESTARI SG CHINCIN,1001638,20,Rapid KL,3.236005429,101.7143164,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
KUARTERS INSTITUT PENDIDIKAN,1001696,20,Rapid KL,3.245176183,101.7245059,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
MASJID AS SABIRIN,1001898,20,Rapid KL,3.210776164,101.7060033,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
MASJID SAAD,1001943,20,Rapid KL,3.201601034,101.702814,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
MASJID SPG TIGA,1001948,20,Rapid KL,3.230144256,101.7126332,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
MASJID SPG TIGA,1001949,20,Rapid KL,3.234067467,101.7141037,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
PASAR BESAR GOMBAK,1002261,20,Rapid KL,3.209196079,101.7046576,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
PL 6 SHELL,1002557,20,Rapid KL,3.178551262,101.7005689,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
POS MALAYSIA,1002591,20,Rapid KL,3.212650614,101.7100533,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
POS/WISMA KS,1002599,20,Rapid KL,3.212413226,101.7091363,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
RUMAH KHAILANI,1002869,20,Rapid KL,3.244645496,101.7167008,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
SEK INTEGRASI GOMBAK,1003117,20,Rapid KL,3.244203813,101.7220301,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
SELEPAS TRAFFIC LIGHT,1003164,20,Rapid KL,3.243814484,101.7201616,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
SK LELAKI JLN BATU,1003299,20,Rapid KL,3.159664179,101.6947001,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
SL101 SK 1 & 2 GOMBAK,1003636,20,Rapid KL,3.216992641,101.7128823,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
SL102 MASJID AS SYAKIRIN,1001899,20,Rapid KL,3.218642897,101.7128221,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
SL104 KG TENGAH GOMBAK,1002973,20,Rapid KL,3.227414748,101.713765,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
SL105 TAMAN BUKIT LELA,1000559,20,Rapid KL,3.228916269,101.7134518,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
SL111 KG TGH GOMBAK (SELATAN),1004218,20,Rapid KL,3.224820124,101.7143626,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
SL113 MASJID SG CHINCIN,1001457,20,Rapid KL,3.243856677,101.7196092,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
SL146 SEK INTEGRASI GOMBAK,1003118,20,Rapid KL,3.245121697,101.7228263,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
SL148 INTERNATIONAL ISLAMIC SCHOOL,1003361,20,Rapid KL,3.24692949,101.7281656,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
SL153 KENMS,1000414,20,Rapid KL,3.249062,101.737933,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
SL154 MAHALLAH SAFIYYAH,1000415,20,Rapid KL,3.249358,101.734785,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
SL155 UIAM (SELATAN),1000408,20,Rapid KL,3.249573445,101.7337746,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
SL156 KAED UIAM,1000405,20,Rapid KL,3.250626257,101.7312569,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
SL157 KULIYAH ENGINEERING UIAM,1000409,20,Rapid KL,3.254295868,101.7321463,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
SL158 KULIYAH EDUCATION UIAM,1000410,20,Rapid KL,3.254194235,101.7334702,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
SL159 UIAM (UTARA),1000413,20,Rapid KL,3.254087,101.734346,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
SL160 IRKHS,1000411,20,Rapid KL,3.25305166,101.7359553,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
SL161 PERPUSTAKAAN UIAM,1000412,20,Rapid KL,3.252231822,101.7385644,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
SL162 HUB UIA,1000972,20,Rapid KL,3.251168,101.741528,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
SL174 BALAI POLIS GOMBAK,1000195,20,Rapid KL,3.218593769,101.7130536,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
SL175 JABATAN VETERINAR,1002518,20,Rapid KL,3.216991161,101.7131322,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
SL489 GOMBAK SETIA,1004217,20,Rapid KL,3.224808139,101.7141204,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
SM TEKNIK,1003360,20,Rapid KL,3.2443281,101.7218323,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
SPG GOMBAK SETIA,1003449,20,Rapid KL,3.220075586,101.7130105,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
SPG KG BDR DALAM,1003512,20,Rapid KL,3.206078826,101.7021297,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
SRA SG MULIA,1003601,20,Rapid KL,3.21094748,101.7065472,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
SRJK C CHONG HWA,1003623,20,Rapid KL,3.198539251,101.7040748,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
SRK GOMBAK UTARA,1003638,20,Rapid KL,3.238796609,101.714048,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
SRK GOMBAK UTARA,1003639,20,Rapid KL,3.239419417,101.7142613,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
SRK SG PUSU,1003654,20,Rapid KL,3.237351552,101.7144237,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
TADIKA DIMENSI BARU,1003575,20,Rapid KL,3.207513891,101.7030067,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
TADIKA KEMAS,1003801,20,Rapid KL,3.245093496,101.7163176,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
TMN HARMONIS,1003975,20,Rapid KL,3.227783641,101.7139756,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
USED CAR/KG PUAH,1004182,20,Rapid KL,3.196374874,101.7047595,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
WISMA HAMZAH,1004240,20,Rapid KL,3.148202,101.696375,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
WISMA KS/LRG SG MULIA,1004244,20,Rapid KL,3.212524869,101.7082062,U2000,UIA Gombak ~ Lebuh Ampang,2/2/2021
DEWAN DATIN ZALEHA (OPP),1000557,20,Rapid KL,3.231048376,101.7124181,U2010,Batu 12 Gombak ~ Chow Kit,2/2/2021
FLAT SRI TERENGGANU,1000784,20,Rapid KL,3.17566429,101.6929015,U2010,Batu 12 Gombak ~ Chow Kit,2/2/2021
GOMBAK LAUNDRY,1000558,20,Rapid KL,3.22155717,101.7131682,U2010,Batu 12 Gombak ~ Chow Kit,2/2/2021
HOSPITAL ORANG ASLI,1000925,20,Rapid KL,3.292573187,101.7312588,U2010,Batu 12 Gombak ~ Chow Kit,2/2/2021
HOSPITAL ORANG ASLI (OPP),1000926,20,Rapid KL,3.293001,101.731382,U2010,Batu 12 Gombak ~ Chow Kit,2/2/2021
JLN GOMBAK,1001111,20,Rapid KL,3.278756997,101.7296193,U2010,Batu 12 Gombak ~ Chow Kit,2/2/2021
JLN KG BDR DALAM,1001114,20,Rapid KL,3.204779893,101.6972877,U2010,Batu 12 Gombak ~ Chow Kit,2/2/2021
KEDAI BASIKAL LE RUN,1001255,20,Rapid KL,3.244975858,101.7148284,U2010,Batu 12 Gombak ~ Chow Kit,2/2/2021
KEDAI BUNGA,1001268,20,Rapid KL,3.205585159,101.6989149,U2010,Batu 12 Gombak ~ Chow Kit,2/2/2021
KEDAI MOTOR,1001329,20,Rapid KL,3.174349716,101.6925361,U2010,Batu 12 Gombak ~ Chow Kit,2/2/2021
KG CHUBADAK,1001427,20,Rapid KL,3.20582689,101.6988415,U2010,Batu 12 Gombak ~ Chow Kit,2/2/2021
KG CHUBADAK,1001428,20,Rapid KL,3.205105766,101.7002713,U2010,Batu 12 Gombak ~ Chow Kit,2/2/2021
KG SALAK BT 10,1003089,20,Rapid KL,3.280393628,101.7292561,U2010,Batu 12 Gombak ~ Chow Kit,2/2/2021
KG SG SALAK BT 10,1001462,20,Rapid KL,3.260417565,101.7266909,U2010,Batu 12 Gombak ~ Chow Kit,2/2/2021
KL1500 SJKC SENTUL PASAR,1003624,20,Rapid KL,3.195996292,101.6907178,U2010,Batu 12 Gombak ~ Chow Kit,2/2/2021
KL2050 PPR SRI TERENGGANU,1001523,20,Rapid KL,3.177926899,101.6925806,U2010,Batu 12 Gombak ~ Chow Kit,2/2/2021
KL2051 UNION FLAT SENTUL,1003167,20,Rapid KL,3.184346847,101.6917219,U2010,Batu 12 Gombak ~ Chow Kit,2/2/2021
KL2053 SENTUL PASAR,1000637,20,Rapid KL,3.194039504,101.6906858,U2010,Batu 12 Gombak ~ Chow Kit,2/2/2021
KL2065 THE CAPERS,1000573,20,Rapid KL,3.179896372,101.6925532,U2010,Batu 12 Gombak ~ Chow Kit,2/2/2021
